Original,Character,Dialogue,Wordcount
CELES:The Statues give the Espers the magical energy they need to live. If we destroy the Statues...,Celes,The Statues give the Espers the magical energy they need to live. If we destroy the Statues...,17
EDGAR:What'll happen?,Edgar,What'll happen?,2
"CELES:I'm really not sure, but...",Celes,"I'm really not sure, but...",5
"STRAGO:The Espers...and magic, too, will most definitely disappear from this world.",Strago,"The Espers...and magic, too, will most definitely disappear from this world.",11
EDGAR:And then...,Edgar,And then...,2
CELES:What will happen to ... Terra...?,Celes,What will happen to ... Terra...?,6
KEFKA:I've tapped into the ultimate power. Observe...!,Kefka,I've tapped into the ultimate power. Observe...!,7
KEFKA:Such magnificent power! You are like insects to me!,Kefka,Such magnificent power! You are like insects to me!,9
"KEFKA:I will exterminate everyone, and everything!",Kefka,"I will exterminate everyone, and everything!",6
KEFKA:Then I'll destroy those too. Why do people rebuild things they know are going to be destroyed? Why do people cling to life when they know they can't live forever? Think how meaningless each of your lives is!,Kefka,Then I'll destroy those too. Why do people rebuild things they know are going to be destroyed? Why do people cling to life when they know they can't live forever? Think how meaningless each of your lives is!,38
"KEFKA:And have you found your #joy#, in this nearly dead world of ours?",Kefka,"And have you found your #joy#, in this nearly dead world of ours?",13
TERRA:I know what love is...!,Terra,I know what love is...!,5
LOCKE:And I have learned to celebrate life...and the living.,Locke,And I have learned to celebrate life...and the living.,9
CYAN:My family lives on inside of me.,Cyan,My family lives on inside of me.,7
SHADOW:I know what friendship is... and family...,Shadow,I know what friendship is... and family...,7
"EDGAR:It is my dream to build a kingdom in which I can guarantee freedom, and dignity.",Edgar,"It is my dream to build a kingdom in which I can guarantee freedom, and dignity.",16
SABIN:I have come to experience anew the love of my brother!,Sabin,I have come to experience anew the love of my brother!,11
CELES:I've met someone who can accept me for what I am.,Celes,I've met someone who can accept me for what I am.,11
SETZER:My friend's airship... and her love!,Setzer,My friend's airship... and her love!,6
STRAGO:I have a special little Granddaughter!,Strago,I have a special little Granddaughter!,6
RELM:And I have a brave Grandpa who'll stand by me through it all.,Relm,And I have a brave Grandpa who'll stand by me through it all.,13
MOG:I have my friends here!,Mog,I have my friends here!,5
GAU:You my friends! Me uwaooo all of you!,Gau,You my friends! Me uwaooo all of you!,8
KEFKA:This is sickening... You sound like chapters from a self-help booklet! Prepare yourselves!,Kefka,This is sickening... You sound like chapters from a self-help booklet! Prepare yourselves!,13
"KEFKA:Now, for my next trick, I will make you all...disappear!",Kefka,"Now, for my next trick, I will make you all...disappear!",10
KEFKA:I command the greatest power in the universe! You are all helpless before me!,Kefka,I command the greatest power in the universe! You are all helpless before me!,14
KEFKA:I will destroy everything... I will create a monument to non-existence!,Kefka,I will destroy everything... I will create a monument to non-existence!,11
KEFKA:No! I will hunt them down. I will destroy it all! Destroy! Destroy! Destroy!!,Kefka,No! I will hunt them down. I will destroy it all! Destroy! Destroy! Destroy!!,14
"KEFKA:Hee, hee, hee!! But what fun is destruction if no #precious# lives are lost!",Kefka,"Hee, hee, hee!! But what fun is destruction if no #precious# lives are lost!",14
KEFKA:Life... Dreams... Hope... Where'd they come from? And where are they headed...? These things... I am going to destroy!!,Kefka,Life... Dreams... Hope... Where'd they come from? And where are they headed...? These things... I am going to destroy!!,19
"CELES:Come on, everybody! We have to work together!",Celes,"Come on, everybody! We have to work together!",8
CELES:Terra! What's wrong?,Celes,Terra! What's wrong?,3
EDGAR:The Espers...They no longer exist...,Edgar,The Espers...They no longer exist...,5
CELES:You mean Terra too?,Celes,You mean Terra too?,4
TERRA:Come with me. I can lead you out with my last ounce of strength.,Terra,Come with me. I can lead you out with my last ounce of strength.,14
EDGAR:Cyan! Think you can handle that switch?!,Edgar,Cyan! Think you can handle that switch?!,7
CYAN:Machines... I HATE machines!,Cyan,Machines... I HATE machines!,4
CYAN:You just have to show technology who's boss!!,Cyan,You just have to show technology who's boss!!,8
SETZER:Wait! Let's go that way!! Sometimes in life you just have to FEEL your way through a situation!,Setzer,Wait! Let's go that way!! Sometimes in life you just have to FEEL your way through a situation!,18
SETZER:Daryl...I'm starting to sound just like you!,Setzer,Daryl...I'm starting to sound just like you!,7
MOG:Heeeeelp! Save me!,Mog,Heeeeelp! Save me!,3
MOG:The hair!! Watch the hair!!!,Mog,The hair!! Watch the hair!!!,5
CELES:It won't open!,Celes,It won't open!,3
"SABIN:I didn't turn my back on the kingdom, big brother... I knew you'd be a better king. I trained hard knowing I might have to help you one day... Now I know why I have these stupid muscles!",Sabin,"I didn't turn my back on the kingdom, big brother... I knew you'd be a better king. I trained hard knowing I might have to help you one day... Now I know why I have these stupid muscles!",38
CELES:Both buttons have to be pressed simultaneously...,Celes,Both buttons have to be pressed simultaneously...,7
SETZER:Gogo! Watch Celes and do exactly what she does!,Setzer,Gogo! Watch Celes and do exactly what she does!,9
GAU:Gau find short cut!,Gau,Gau find short cut!,4
LOCKE:I will not let go... <D>...I promise!,Locke,I will not let go... <D>...I promise!,7
MADUIN:Terra...we must part now. We Espers will disappear from this world...forever. But if the human part of you is very strongly attached to something or someone...You will probably be able to remain in this world as a human being...,Maduin,Terra...we must part now. We Espers will disappear from this world...forever. But if the human part of you is very strongly attached to something or someone...You will probably be able to remain in this world as a human being...,39
RELM:Grandpa! Stop goofing around!!,Relm,Grandpa! Stop goofing around!!,4
"STRAGO:Sorry, dear...RELM:If I hear even a peep out of you, I'm gonna draw your portrait!",Strago,"Sorry, dear... RELM If I hear even a peep out of you, I'm gonna draw your portrait!",15
STRAGO:No! Anything but that!,Strago,No! Anything but that!,4
"RELM:... ...but you know... Just once I'd really like to do a portrait of you...on canvas, of course!",Relm,"... ...but you know... Just once I'd really like to do a portrait of you...on canvas, of course!",18
STRAGO:Relm! How can you be thinking about pictures at a time like this?!,Strago,Relm! How can you be thinking about pictures at a time like this?!,13
SHADOW:Interceptor! Get going!,Shadow,Interceptor! Get going!,3
SHADOW:Stay well...,Shadow,Stay well...,2
SHADOW:Baram! I'm going to stop running. I'm going to begin all over again...,Shadow,Baram! I'm going to stop running. I'm going to begin all over again...,13
"STRAGO:No...NO!!!! A ""kid"" like me doesn't know the meaning of defeat!",Strago,"No...NO!!!! A ""kid"" like me doesn't know the meaning of defeat!",11
EDGAR:The last piece of Magicite!,Edgar,The last piece of Magicite!,5
CELES:Terra! It's okay! Your power! It's fading...,Celes,Terra! It's okay! Your power! It's fading...,7
"CELES:Terra, your strength is going!",Celes,"Terra, your strength is going!",5
"TERRA:Thank you, Setzer!",Terra,"Thank you, Setzer!",3
SETZER:Didn't I say it before?! This is the world's fastest ship!,Setzer,Didn't I say it before?! This is the world's fastest ship!,11
WEDGE:The Esper's gotta be in here. Move out!,Wedge,The Esper's gotta be in here. Move out!,8
LOCKE:Couldn't hold out...?! Uh oh...,Locke,Couldn't hold out...?! Uh oh...,5
"LOCKE:This is the pits. We'd better hightail it southward, to Figaro.",Locke,"This is the pits. We'd better hightail it southward, to Figaro.",11
MATRON:Edgar's at it again!? He hits on anything that moves!,Matron,Edgar's at it again!? He hits on anything that moves!,10
EDGAR:You've been busy down south! Looking for more cities to destroy?,Edgar,You've been busy down south! Looking for more cities to destroy?,11
TROOPER:That's for us to know!,Trooper,That's for us to know!,5
EDGAR:I thought we were allies! What are you doing in my domain?,Edgar,I thought we were allies! What are you doing in my domain?,12
"CHANCELLOR:The whole business of the succession was so repugnant to Sabin, the King's brother, that...... ......he fled the castle forever. The succession was settled with a coin toss...",Chancellor,"The whole business of the succession was so repugnant to Sabin, the King's brother, that...... ......he fled the castle forever. The succession was settled with a coin toss...",28
"LOCKE:Edgar, What's the matter? You look positively spooked!",Locke,"Edgar, What's the matter? You look positively spooked!",8
EDGAR:Dddddddid you just see what I saw...?,Edgar,Dddddddid you just see what I saw...?,7
LOCKE:Yeah......this kid seems loaded for bear......,Locke,Yeah......this kid seems loaded for bear......,6
EDGAR:She's amazing! That was magic! MAGIC!,Edgar,She's amazing! That was magic! MAGIC!,6
LOCKE:M M M M M M M MAGIC?! She used magic?,Locke,M M M M M M M MAGIC?! She used magic?,11
EDGARLOCKE:Pswswswsw! pswswswsw!!,Edgar Locke,Pswswswsw! pswswswsw!!,2
EDGAR:Terra......where on earth did you learn that?,Edgar,Terra......where on earth did you learn that?,7
TERRA:......... Sorry......I...... um......,Terra,......... Sorry......I...... um......,3
"LOCKE:Look, I didn't mean to make such a big deal of this......",Locke,"Look, I didn't mean to make such a big deal of this......",12
EDGAR:Me either......it's just that I've never actually SEEN magic before! Where did you...?,Edgar,Me either......it's just that I've never actually SEEN magic before! Where did you...?,13
"LOCKE:Edgar, Terra can use magic, and we can't. That's the only difference between us. The fact is......we could use her help!",Locke,"Edgar, Terra can use magic, and we can't. That's the only difference between us. The fact is......we could use her help!",21
"TERRA:Thank you, Locke! Thank you, Edgar!",Terra,"Thank you, Locke! Thank you, Edgar!",6
MERCHANT:I can't take money from the King!,Merchant,I can't take money from the King!,7
"EDGAR:Look, don't you have a family? Just shut up and take it.",Edgar,"Look, don't you have a family? Just shut up and take it.",12
"MERCHANT:Sir Sabin, I can't take your money!",Merchant,"Sir Sabin, I can't take your money!",7
SABIN:Take it! Haven't you heard? My brother says I'm a notorious spendthrift!,Sabin,Take it! Haven't you heard? My brother says I'm a notorious spendthrift!,12
SABIN:Master was... Vargas...,Sabin,Master was... Vargas...,3
"DUNCANS WIFE:I'll never understand Vargas... Fortunately, my husband taught his most secret techniques to you.",Duncan’S Wife,"I'll never understand Vargas... Fortunately, my husband taught his most secret techniques to you.",14
