Original,Character,Dialogue,Wordcount
"Adamantoise:Ohhh yes. I'll be your ""fastcraft."" Or my best approximation of what a fastcraft is.",Adamantoise,"Ohhh yes. I'll be your ""fastcraft."" Or my best approximation of what a fastcraft is.",15
"Adamantoise:Now, off we go.",Adamantoise,"Now, off we go.",4
Reynn:Something's swimming around over there.,Reynn,Something's swimming around over there.,5
Tama:I don't like the look of it one the-bit.,Tama,I don't like the look of it one the-bit.,9
Lann:Why not?,Lann,Why not?,2
"Reynn:Lann, does this remind you ofanything?",Reynn,"Lann, does this remind you of anything?",6
Lann:Hey! Let's try touching it!,Lann,Hey! Let's try touching it!,5
"Reynn:Oh, please don't.",Reynn,"Oh, please don't.",3
Lann:What now?!,Lann,What now?!,2
Reynn:It's hostile!,Reynn,It's hostile!,2
Tama:And really the-strong!,Tama,And really the-strong!,3
Lann:That was close.,Lann,That was close.,3
Reynn:We'd better steer clear of them.,Reynn,We'd better steer clear of them.,6
"Reynn:Lann, what are you doing?!",Reynn,"Lann, what are you doing?!",5
Tama:Aaah!,Tama,Aaah!,1
Lann:Whoa! What was that?,Lann,Whoa! What was that?,4
???:Oooh! Real actual people! I thought I might've been seeing things.,? ? ?,Oooh! Real actual people! I thought I might've been seeing things.,11
"Reynn:Uh, who are you?",Reynn,"Uh, who are you?",4
Rikku:Oh! My bad. My name's Rikku!,Rikku,Oh! My bad. My name's Rikku!,6
"Rikku:Man, I wish that Mirage hadn't come along and trashed my boat, 'cause I was having agreatday of treasure hunting.",Rikku,"Man, I wish that Mirage hadn't come along and trashed my boat, 'cause I was having a great day of treasure hunting.",20
Adamantoise:The more the merrier. Enjoy the cruise.,Adamantoise,The more the merrier. Enjoy the cruise.,7
Rikku:Thank you!,Rikku,Thank you!,2
"Reynn:Honestly, I think we just happened to bump into a really nice one.",Reynn,"Honestly, I think we just happened to bump into a really nice one.",13
"Rikku:Hmm. Oh! So you're trying to get to the Babil region, right? You need to set a course thataway!",Rikku,"Hmm. Oh! So you're trying to get to the Babil region, right? You need to set a course thataway!",19
"Adamantoise:So, shall we be on our way?",Adamantoise,"So, shall we be on our way?",7
Lann:Off we go!,Lann,Off we go!,3
Reynn:Take it away!,Reynn,Take it away!,3
Tama:Let's the-go!,Tama,Let's the-go!,2
Adamantoise:Which way do we go from here?,Adamantoise,Which way do we go from here?,7
Reynn:Well...,Reynn,Well...,1
Tama:The-what is it?,Tama,The-what is it?,3
???:Chapter 10 - Too Warm a Welcome,? ? ?,Chapter 10 - Too Warm a Welcome,7
Reynn:Hup...,Reynn,Hup...,1
Lann:Thanks for all the help!,Lann,Thanks for all the help!,5
Adamantoise:Nonsense. No trouble at all.,Adamantoise,Nonsense. No trouble at all.,5
"Reynn:Thanks for showing us the way, Rikku!",Reynn,"Thanks for showing us the way, Rikku!",7
Rikku:No problem! I needed a little breather anyway.,Rikku,No problem! I needed a little breather anyway.,8
Reynn:So! Where are you headed from here?,Reynn,So! Where are you headed from here?,7
Adamantoise:Sure. I must head back myself. Not a problem.,Adamantoise,Sure. I must head back myself. Not a problem.,9
Rikku:Thanks a bunch!,Rikku,Thanks a bunch!,3
Reynn:Good luck! And be careful.,Reynn,Good luck! And be careful.,5
Rikku:See ya!,Rikku,See ya!,2
"Lann:Bye, Adamantoise! I'll come back and imprism you one day, don't you worry!",Lann,"Bye, Adamantoise! I'll come back and imprism you one day, don't you worry!",13
"Lann:Right, so...uh, what's next?",Lann,"Right, so...uh, what's next?",4
"Reynn:Well first, why don't we look for a town?",Reynn,"Well first, why don't we look for a town?",9
"Tama:Be the-careful. Whatever's up ahead, it's causing my Mirage-dar to go the-bonkers.",Tama,"Be the-careful. Whatever's up ahead, it's causing my Mirage-dar to go the-bonkers.",12
Tama:You don't want to take a spill down these the-cliffs.,Tama,You don't want to take a spill down these the-cliffs.,10
"Lann:Oh come on, how old do you think me and Reynn",Lann,"Oh come on, how old do you think me and Reynn—",11
"Reynn:Hey Lann, slapstick's less funny if you die from it.",Reynn,"Hey Lann, slapstick's less funny if you die from it.",10
Reynn:The paths here are treacherous.,Reynn,The paths here are treacherous.,5
"Lann:Yeah, watch your step or yo",Lann,"Yeah, watch your step or yo—",6
"Reynn:Wow, it's even funnier the second time.",Reynn,"Wow, it's even funnier the second time.",7
"Lann:Man, I wish I was as strong as a dragon. I'd be all like ""mrrrooow!""",Lann,"Man, I wish I was as strong as a dragon. I'd be all like ""mrrrooow!""",15
"Reynn:Which would make you onestrangedragon, but I agree. The Mirages we're facing have been getting tougher and tougher.",Reynn,"Which would make you one strange dragon, but I agree. The Mirages we're facing have been getting tougher and tougher.",18
Tama:You the-need to learn to exploit your Mirages' elemental resistances.,Tama,You the-need to learn to exploit your Mirages' elemental resistances.,10
Lann:You want us to blow them up?,Lann,You want us to blow them up?,7
"Reynn:Um, that's ""explode,"" and while I'd love to give you credit for the first four letters, you clearly weren't listening.",Reynn,"Um, that's ""explode,"" and while I'd love to give you credit for the first four letters, you clearly weren't listening.",20
Lann:I was listening! They're mental resistors.,Lann,I was listening! They're mental resistors.,6
Reynn:Ugh! That's clearly whatyou'vegot.,Reynn,Ugh! That's clearly what you've got.,4
"Reynn:So Tama, could you tell us more about exploiting resistances?",Reynn,"So Tama, could you tell us more about exploiting resistances?",10
Reynn:Would you stop?,Reynn,Would you stop?,3
"Tama:Right, where the-was I... Oh! You may have noticed the Mirages here like to the-fight with fire.",Tama,"Right, where the-was I... Oh! You may have noticed the Mirages here like to the-fight with fire.",17
Reynn:But if you put Mirages with high fire resistance in your stacks...,Reynn,But if you put Mirages with high fire resistance in your stacks...,12
Tama:You can the-reduce the damage you take from flames.,Tama,You can the-reduce the damage you take from flames.,9
"Lann:Dude, it all makes sense now.",Lann,"Dude, it all makes sense now.",6
Reynn:What? The elemental resistance stuff? You actually followed that?,Reynn,What? The elemental resistance stuff? You actually followed that?,9
"Lann:Sure! Basically, we need to imprism as many of the Mirages around here as we can.",Lann,"Sure! Basically, we need to imprism as many of the Mirages around here as we can.",16
Reynn:Whoa!,Reynn,Whoa!,1
Tama:You're the-right!,Tama,You're the-right!,2
"Reynn:Somehow, you understoodwhatto do even if you didn't understand the whys.",Reynn,"Somehow, you understood what to do even if you didn't understand the whys.",11
"Lann:Ha ha ha! I'm a man of action! I don't believe in ""whys""!",Lann,"Ha ha ha! I'm a man of action! I don't believe in ""whys""!",13
Tama:That much is the-obvious.,Tama,That much is the-obvious.,4
"Reynn:No one in her right mind would put ""Lann"" and ""wise"" in the same sentence.",Reynn,"No one in her right mind would put ""Lann"" and ""wise"" in the same sentence.",15
Lann:Whoa whoa whoa! What's it doing?!,Lann,Whoa whoa whoa! What's it doing?!,6
Tama:It the-knows how to play defense!,Tama,It the-knows how to play defense!,6
Reynn:I guess we'll have to give it what it wants...,Reynn,I guess we'll have to give it what it wants...,10
Lann:Uh...Reynn? Do you hear something?,Lann,Uh...Reynn? Do you hear something?,5
"Lann:Gosh, who knew the winds of Babil could be so toasty.",Lann,"Gosh, who knew the winds of Babil could be so toasty.",11
"Reynn:Lann! Shrink, now!",Reynn,"Lann! Shrink, now!",3
Lann:Aieee! Holy Mom bombs!,Lann,Aieee! Holy Mom bombs!,4
Reynn:Get ready!,Reynn,Get ready!,2
Lann:Please don't eat me! I taste awful!,Lann,Please don't eat me! I taste awful!,7
Reynn:Yeah! We all taste bad! But especially Lann!,Reynn,Yeah! We all taste bad! But especially Lann!,8
Tama:He'll make you the-want to barf!,Tama,He'll make you the-want to barf!,6
Lann:You don't have to be mean about it!,Lann,You don't have to be mean about it!,8
Lann:Yay for miracles.,Lann,Yay for miracles.,3
Tama:Now's our chance to run the-past them!,Tama,Now's our chance to run the-past them!,7
"Lann:Yeah, good i",Lann,"Yeah, good i—",3
"Tama:It's...behind the-me, isn't it.",Tama,"It's...behind the-me, isn't it.",4
Tifa:Whoa! It finally worked!,Tifa,Whoa! It finally worked!,4
"Tifa:Oh! I can celebrate later. Come on, this way! Hurry!",Tifa,"Oh! I can celebrate later. Come on, this way! Hurry!",10
Masked Woman:The two of them have started something. Mediums have been awakening one after the next.,Masked Woman,The two of them have started something. Mediums have been awakening one after the next.,15
Plumed Knight:Then you mean the Azure Prophecy...is coming true.,Plumed Knight,Then you mean the Azure Prophecy...is coming true.,8
Masked Woman:The only force that can change those laws is the almighty power of a true king.,Masked Woman,The only force that can change those laws is the almighty power of a true king.,16
Plumed Knight:We must fulfill the Crimson Prophecy. And swiftly. Are we agreed?,Plumed Knight,We must fulfill the Crimson Prophecy. And swiftly. Are we agreed?,11
Tama:Thanks again! You really saved our biscuits the-back there!,Tama,Thanks again! You really saved our biscuits the-back there!,9
Reynn:Who knew they came in sets?,Reynn,Who knew they came in sets?,6
Tifa:I'm just glad you're all right. Huge dragons live in the Scars. You're lucky you only ran into the two.,Tifa,I'm just glad you're all right. Huge dragons live in the Scars. You're lucky you only ran into the two.,20
"Lann:It's a good thing you did. Gotta say, though, you pack quite a punch!",Lann,"It's a good thing you did. Gotta say, though, you pack quite a punch!",14
Tifa:Oh. Well...I might've gotten lucky.,Tifa,Oh. Well...I might've gotten lucky.,5
Tifa:That's actually one of my master's moves. That was the first time I ever managed to pull it off.,Tifa,That's actually one of my master's moves. That was the first time I ever managed to pull it off.,19
Reynn:I guess she's a Champion too.,Reynn,I guess she's a Champion too.,6
Lann:I'll say! She sure punches like one!,Lann,I'll say! She sure punches like one!,7
Tama:Makes you wonder what her master must be the-like!,Tama,Makes you wonder what her master must be the-like!,9
"Lann:She said her town was north of here, didn't she?",Lann,"She said her town was north of here, didn't she?",10
Reynn:Yeah. Wait... I think I can actually see it from here.,Reynn,Yeah. Wait... I think I can actually see it from here.,11
"Tama:Brrr! S-something about that place makes my fur the-crawl! I don't know what it is, but it gives me the heebie-the-jeebies!",Tama,"Brrr! S-something about that place makes my fur the-crawl! I don't know what it is, but it gives me the heebie-the-jeebies!",21
Lann:Are you guys seeing this town?,Lann,Are you guys seeing this town?,6
Reynn:Yeah... That's where Tifa lives?,Reynn,Yeah... That's where Tifa lives?,5
Tama:It makes Nine Wood Hills look the-humble!,Tama,It makes Nine Wood Hills look the-humble!,7
"Lann:Well, this is a charming little town. But something feels kind of...I dunno, ""off"" about it.",Lann,"Well, this is a charming little town. But something feels kind of...I dunno, ""off"" about it.",16
Reynn:Hmmm... I think it might be a good idea for us to keep a low profile around here.,Reynn,Hmmm... I think it might be a good idea for us to keep a low profile around here.,18
Lann:Why's that?,Lann,Why's that?,2
"Reynn:Because... Oh, just do it!",Reynn,"Because... Oh, just do it!",5
"Lann:Uh, okay. Low profile, Tama.",Lann,"Uh, okay. Low profile, Tama.",5
Tama:Okay. Roger the-wilco...,Tama,Okay. Roger the-wilco...,3
"Lann:Hey, you know that really big Mirage we have? Why is it so huge?",Lann,"Hey, you know that really big Mirage we have? Why is it so huge?",14
"Tama:It's more than the-hugeit's mega! A ""Mega Mirage""!",Tama,"It's more than the-huge—it's mega! A ""Mega Mirage""!",8
Reynn:Can we even use something that big in our stacks?,Reynn,Can we even use something that big in our stacks?,10
"Tama:Well, I wouldn't the-recommend stacking it on top of you. Not unless you want to get squished the-flat.",Tama,"Well, I wouldn't the-recommend stacking it on top of you. Not unless you want to get squished the-flat.",18
"Reynn:Ooh, ouch, we don't want that. Butwecould stack on top ofthem, right?",Reynn,"Ooh, ouch, we don't want that. But we could stack on top of them, right?",12
Tama:You sure the-can! But you'll need to use the-both your powers in battle if you want to summon forth a Mega Mirage.,Tama,You sure the-can! But you'll need to use the-both your powers in battle if you want to summon forth a Mega Mirage.,22
Lann:Sounds good! I'm the kind of guy that learns best in the heat of the moment.,Lann,Sounds good! I'm the kind of guy that learns best in the heat of the moment.,16
"Reynn:In other words, you hate studying and you won't practice.",Reynn,"In other words, you hate studying and you won't practice.",10
???:Chapter 11 - Crimson and Azure,? ? ?,Chapter 11 - Crimson and Azure,6
Lann:Hold on a sec.,Lann,Hold on a sec.,4
Lann:Hmm... I don't see any chain on the place.,Lann,Hmm... I don't see any chain on the place.,9
"Reynn:Well, maybe they're like Cornelia, and they haven't been annexed by the Federation.",Reynn,"Well, maybe they're like Cornelia, and they haven't been annexed by the Federation.",13
Tifa:Huh? It can't be.,Tifa,Huh? It can't be.,4
"Tifa:Hey there, guys! Itisyou, right?",Tifa,"Hey there, guys! It is you, right?",5
Lann:Hey! Super punchy girl!,Lann,Hey! Super punchy girl!,4
"Reynn:Hi! How are you doing, Tifa?",Reynn,"Hi! How are you doing, Tifa?",6
Tama:It's the-good to see you!,Tama,It's the-good to see you!,5
Tifa:Same here!,Tifa,Same here!,2
"Reynn:Oh, yeah. I guess we never told you, did we?",Reynn,"Oh, yeah. I guess we never told you, did we?",10
"Tifa:Oh, good! I was starting to worry.",Tifa,"Oh, good! I was starting to worry.",7
Lann:It's weird. Why does everybody keep thinking that we're Bahamutian soldiers?,Lann,It's weird. Why does everybody keep thinking that we're Bahamutian soldiers?,11
"Reynn:I don't know. I guess they don't see many Mirage Keepers anymore, unless they're working for the bad guys.",Reynn,"I don't know. I guess they don't see many Mirage Keepers anymore, unless they're working for the bad guys.",19
