Original,Character,Dialogue,Wordcount
"Cait Sith: As a fortune teller, I can't help but think about this. If I don't see what it leads to, I won't be able to relax. That's why I'm going with you!",Cait Sith,"As a fortune teller, I can't help but think about this. If I don't see what it leads to, I won't be able to relax. That's why I'm going with you!",31
"Tifa: Is it all right, Cloud?",Tifa,"Is it all right, Cloud?",5
"Aeris: What are we going to do, Cloud?",Aeris,"What are we going to do, Cloud?",7
"Red XIII: Cloud, it's all right with you?",RedXIII,"Cloud, it's all right with you?",6
"Yuffie: He's weird! Cloud, don't let him come!",Yuffie,"He's weird! Cloud, don't let him come!",7
Cait Sith: I'm comin' with you no matter WHAT you say!,Cait Sith,I'm comin' with you no matter WHAT you say!,9
Cloud: H...hey!,Cloud,H...hey!,1
Cloud: Mm!?,Cloud,Mm!?,1
Cloud: Dead......,Cloud,Dead......,1
Tifa: What!?,Tifa,What!?,1
Tifa: Wa...wait Cloud!,Tifa,Wa...wait Cloud!,2
Aeris: What!? Why?,Aeris,What!? Why?,2
Aeris: Cloud!? Where are you going?,Aeris,Cloud!? Where are you going?,5
Red XIII: What the...,RedXIII,What the...,2
"Red XIII: Hey, Cloud!",Red XIII,"Hey, Cloud!",2
Yuffie: Wh...why?,Yuffie,Wh...why?,1
"Yuffie: Don't, don't just leave me!",Yuffie,"Don't, don't just leave me!",5
Cloud: Did Sephiroth do this!?,Cloud,Did Sephiroth do this!?,4
Cloud: No...it's not him... They're all shot... Sephiroth would never use a gun...,Cloud,No...it's not him... They're all shot... Sephiroth would never use a gun...,12
"NPC: Ugh, ugggh.",NPC,"Ugh, ugggh.",2
"Cloud: Hey, what happened!",Cloud,"Hey, what happened!",3
NPC: Ugh...ugh...a man with a gun...on his arm......,NPC,Ugh...ugh...a man with a gun...on his arm......,7
Tifa: A gun on his arm!?,Tifa,A gun on his arm!?,5
Aeris: It can't be!?,Aeris,It can't be!?,3
Red XIII: ...did he!?,RedXIII,...did he!?,2
"Yuffie: Wow, that's somethin!!",Yuffie,"Wow, that's somethin!!",3
NPC: Hold it right there! And stay quiet!!,NPC,Hold it right there! And stay quiet!!,7
Dio: Did you guys do this!?,Dio,Did you guys do this!?,5
"Cloud: N...no, it wasn't us!",Cloud,"N...no, it wasn't us!",4
Dio: I must've been wrong...,Dio,I must've been wrong...,4
"Cait Sith: Hurry and run, it's gonna get ugly.",Cait Sith,"Hurry and run, it's gonna get ugly.",7
Cloud: He......hey!,Cloud,He......hey!,1
Dio: Hold them!!,Dio,Hold them!!,2
Dio: That's as far as you go.,Dio,That's as far as you go.,6
"Cloud: Wait, listen to...",Cloud,"Wait, listen to...",3
Cait Sith: Cloud...,Cait Sith,Cloud...,1
Dio: One more to go.,Dio,One more to go.,4
NPC: Yes,NPC,Yes,1
Cloud: Hey! Pay attention!!,Cloud,Hey! Pay attention!!,3
Dio: There's no need to listen. Pay for your crime down below!!,Dio,There's no need to listen. Pay for your crime down below!!,11
Dio: Do it!,Dio,Do it!,2
NPC: Yes,NPC,Yes,1
"Tifa: Cloud, you all right?",Tifa,"Cloud, you all right?",4
Aeris: You all right?,Aeris,You all right?,3
Red XIII: Are you all right?,RedXIII,Are you all right?,4
"Yuffie: Hey, you okay?",Yuffie,"Hey, you okay?",3
Cloud: Where are we?,Cloud,Where are we?,3
Cait Sith: A desert prison... Corel Prison...,Cait Sith,A desert prison... Corel Prison...,5
Cloud: A desert prison?,Cloud,A desert prison?,3
"Cait Sith: Yup, a natural prison in the middle of the desert... surrounded entirely by quicksand. I heard that once you get in, you never get out... But, there was one special exception...",Cait Sith,"Yup, a natural prison in the middle of the desert... surrounded entirely by quicksand. I heard that once you get in, you never get out... But, there was one special exception...",31
Tifa: Barret!?,Tifa,Barret!?,1
Aeris: Hey!! Barret!!,Aeris,Hey!! Barret!!,2
Red XIII: Mmm!? Isn't that Barret?,RedXIII,Mmm!? Isn't that Barret?,4
"Yuffie: Hey? Isn't that guy, Barret?",Yuffie,"Hey? Isn't that guy, Barret?",5
Cloud: Barret... Did he really......,Cloud,Barret... Did he really......,4
Barret: Stay back! This's something I gotta deal with. Jes' leave me alone...,Barret,Stay back! This's something I gotta deal with. Jes' leave me alone...,12
Cait Sith: Whew! That's one of your friends? He sure looks dangerous...,Cait Sith,Whew! That's one of your friends? He sure looks dangerous...,10
Tifa: ...Barret......,Tifa,...Barret......,1
"Aeris: Cloud, what should we do? Barret's not his normal self.",Aeris,"Cloud, what should we do? Barret's not his normal self.",10
Red XIII: Barret...,RedXIII,Barret...,1
"Yuffie: Hey, Cloud! Just leave him alone. I mean, he told us to, didn't he? Then that's that, right?",Yuffie,"Hey, Cloud! Just leave him alone. I mean, he told us to, didn't he? Then that's that, right?",18
Cloud: We should find Barret before we go out into the desert.,Cloud,We should find Barret before we go out into the desert.,11
NPC: Wo-ho! Welcome to Corel Prison.,NPC,Wo-ho! Welcome to Corel Prison.,5
"NPC: Hold---it. If you wanna pass, Then you're gonna need the boss's permission.",NPC,"Hold---it. If you wanna pass, Then you're gonna need the boss's permission.",12
Cloud: This one's been shot too...,Cloud,This one's been shot too...,5
NPC: Ha ha ha,NPC,Ha ha ha,3
"NPC: I'll tell you one thing, rookie. This desert is extremely dangerous. It'll welcome you in, but when you try to leave, it'll swallow ya. I hear tell, some of them never make it out... the best thing is to stay out of the desert entirely.",NPC,"I'll tell you one thing, rookie. This desert is extremely dangerous. It'll welcome you in, but when you try to leave, it'll swallow ya. I hear tell, some of them never make it out... the best thing is to stay out of the desert entirely.",45
NPC: Want to enter the Chocobo Race?,NPC,Want to enter the Chocobo Race?,6
NPC: You thinkin' of livin' here forever? Then live a long life!,NPC,You thinkin' of livin' here forever? Then live a long life!,11
NPC: Then go get permission with the boss of this place.,NPC,Then go get permission with the boss of this place.,10
Cloud: Who's the boss?,Cloud,Who's the boss?,3
NPC: You don't even know that? Oh man.,NPC,You don't even know that? Oh man.,7
"NPC: This elevator will take you to the top... But, you gotta be picked as a Chocobo Racer, first.",NPC,"This elevator will take you to the top... But, you gotta be picked as a Chocobo Racer, first.",18
"NPC: Those guys only tell lies. Only lies. Not a one of 'em will tell you the truth. Just talk with 'em a couple of times, and you'll get sick of them.",NPC,"Those guys only tell lies. Only lies. Not a one of 'em will tell you the truth. Just talk with 'em a couple of times, and you'll get sick of them.",31
NPC 1: This place is heaven.,NPC 1,This place is heaven.,4
NPC 2: This place is heaven.,NPC 2,This place is heaven.,4
NPC 3: This place is heaven.,NPC 3,This place is heaven.,4
NPC 1: Man with a gun on his arm?,NPC 1,Man with a gun on his arm?,7
NPC 1: Never heard of him.,NPC 1,Never heard of him.,4
NPC 2: Never heard of him.,NPC 2,Never heard of him.,4
NPC 3: Never heard of him.,NPC 3,Never heard of him.,4
NPC 1: You wanna see the Boss?,NPC 1,You wanna see the Boss?,5
NPC 1: Go Southwest and you'll meet him.,NPC 1,Go Southwest and you'll meet him.,6
NPC 2: You'll meet him.,NPC 2,You'll meet him.,3
NPC 3: You'll meet him.,NPC 3,You'll meet him.,3
"NPC 1: Once out in the desert, stay still and don't walk.",NPC 1,"Once out in the desert, stay still and don't walk.",10
NPC 2: Don't walk,NPC 2,Don't walk,2
NPC 3: Don't walk,NPC 3,Don't walk,2
NPC 1: There's no way you'll ever see a mysterious Chocobo carriage. No way.,NPC 1,There's no way you'll ever see a mysterious Chocobo carriage. No way.,12
NPC 2: No way.,NPC 2,No way.,2
NPC 3: No way.,NPC 3,No way.,2
NPC: You new? Then go and pay your respects to Mr. Coates.,NPC,You new? Then go and pay your respects to Mr. Coates.,11
"NPC: More respects again? You sure are formal, go ahead...",NPC,"More respects again? You sure are formal, go ahead...",9
Mr.Coates: Never seen your face 'round here before. Goin' up?,Mr.Coates,Never seen your face 'round here before. Goin' up?,9
Mr.Coates: Heh heh! You sure got guts!,Mr.Coates,Heh heh! You sure got guts!,6
"Mr.Coates: You don't seem to understand how things work down here. This is the Gold Saucer's garbage dump. And that makes alluv ya scrubs. The only way to get back up there is to win the Chocobo Race. But, it's not as easy as you rookies think. Of course, if you got the boss's permission it'd be a different story but, YOU'll never get that! Ha ha ha ha.",Mr.Coates,"You don't seem to understand how things work down here. This is the Gold Saucer's garbage dump. And that makes alluv ya scrubs. The only way to get back up there is to win the Chocobo Race. But, it's not as easy as you rookies think. Of course, if you got the boss's permission it'd be a different story but, YOU'll never get that! Ha ha ha ha.",68
Cloud: Looks like we could get some sleep here.,Cloud,Looks like we could get some sleep here.,8
"NPC: A rookie? Then you gotta buy something. Yup, that's the rule here.",NPC,"A rookie? Then you gotta buy something. Yup, that's the rule here.",12
Barret: Didn't I tell you not to come here!?,Barret,Didn't I tell you not to come here!?,8
Cait Sith: Ju......just hold on for a second! We just want to talk! You'll understand if you just hear us out!,Cait Sith,Ju......just hold on for a second! We just want to talk! You'll understand if you just hear us out!,19
Barret: Didn't want none of ya to get involved...,Barret,Didn't want none of ya to get involved...,8
"Aeris: Hey that's Cloud's line! '...It's too dangerous, I can't let you get involved...' blah, blah, blah...",Aeris,"Hey that's Cloud's line! '...It's too dangerous, I can't let you get involved...' blah, blah, blah...",16
Tifa: Yeah. We're already involved in this.,Tifa,Yeah. We're already involved in this.,6
"Aeris: We saw you and hurried here. Barret, just tell us what's going on.",Aeris,"We saw you and hurried here. Barret, just tell us what's going on.",13
"Tifa: We saw you and hurried here. So come on Barret, just tell us what's going on.",Tifa,"We saw you and hurried here. So come on Barret, just tell us what's going on.",16
Barret: You guys...,Barret,You guys...,2
Red XIII: I heard that the murders at the Battle Arena were done by a man with a gun-arm. ...Was that you?,Red XIII,I heard that the murders at the Battle Arena were done by a man with a gun-arm. ...Was that you?,20
Barret: There's another... another man that got a gun grafted inta one of his arms. It was four years ago...,Barret,There's another... another man that got a gun grafted inta one of his arms. It was four years ago...,19
Barret (narrating): I remember... I was on my way home from visiting a Mako Reactor being built.,Barret ,I remember... I was on my way home from visiting a Mako Reactor being built.,15
NPC: Barret! Dyne! Come quick! The village's being attacked! It's Shinra soldiers!,NPC,Barret! Dyne! Come quick! The village's being attacked! It's Shinra soldiers!,11
Barret (in flashback): What!!!?,Barret ,What!!!?,1
Barret (in flashback): What the hell happened?......,Barret ,What the hell happened?......,4
"Dyne: Hey, Barret! It's not over yet! Everyone's waiting! Let's go back to the village!",Dyne,"Hey, Barret! It's not over yet! Everyone's waiting! Let's go back to the village!",14
NPC: Barret! Dyne! Protect the village...!,NPC,Barret! Dyne! Protect the village...!,5
Barret (in flashback): Hmp!! Old man!!,Barret ,Hmp!! Old man!!,3
"Dyne: C'mon, Barret! We gotta hurry!",Dyne,"C'mon, Barret! We gotta hurry!",5
Barret (in flashback): Krggh!!,Barret ,Krggh!!,1
Dyne: Barret!! You stay here!!,Dyne,Barret!! You stay here!!,4
"Scarlet: Kyaa haa, ha!! You can shoot all day and never hit them with aim like that.",Scarlet,"Kyaa haa, ha!! You can shoot all day and never hit them with aim like that.",16
Barret (in flashback): Shu' up!!,Barret ,Shu' up!!,2
"Scarlet: Haa, ha, ha!! Stop playing around and cover me!!",Scarlet,"Haa, ha, ha!! Stop playing around and cover me!!",9
Dyne: Watch out!!,Dyne,Watch out!!,2
"Barret (in flashback): Dyne!! Hang on!! Lissen to me!! You're comin' back to the village, hear!!?",Barret ,"Dyne!! Hang on!! Lissen to me!! You're comin' back to the village, hear!!?",13
Dyne: Yeah... I ain't lettin' go... You're comin' back... Everyone's waitin' for ya... Eleanor... and Marlene... They all waitin' on us...,Dyne,Yeah... I ain't lettin' go... You're comin' back... Everyone's waitin' for ya... Eleanor... and Marlene... They all waitin' on us...,20
"Barret: From then on, I couldn't use my right arm no more. ...I was depressed for a while. But then I threw away my artificial arm and got this gun grafted in. Got a new right arm to get revenge on the Shinra, who took everything away...",Barret,"From then on, I couldn't use my right arm no more. ...I was depressed for a while. But then I threw away my artificial arm and got this gun grafted in. Got a new right arm to get revenge on the Shinra, who took everything away...",46
"Barret: Back then, I heard the doc say there was another man who got the same operation as me. But, his was the left arm.",Barret,"Back then, I heard the doc say there was another man who got the same operation as me. But, his was the left arm.",24
Cloud: ......,Cloud,......,1
"Aeris: But...Dyne's injury was the same as yours, right?",Aeris,"But...Dyne's injury was the same as yours, right?",8
"Tifa: Yeah, that's right. He was deceived by the Shinra too. He'll probably join us to fight against the Shinra.",Tifa,"Yeah, that's right. He was deceived by the Shinra too. He'll probably join us to fight against the Shinra.",19
"Barret: ...wouldn't bet on it. I gotta 'pologize to Dyne before I can rest in peace. An' that's why, I gotta go alone.",Barret,"...wouldn't bet on it. I gotta 'pologize to Dyne before I can rest in peace. An' that's why, I gotta go alone.",22
"Cloud: Do whatever you want... Is that what you want to hear? Well, I can't let you do it. Because, if you die on me, I'm gonna have nightmares.",Cloud,"Do whatever you want... Is that what you want to hear? Well, I can't let you do it. Because, if you die on me, I'm gonna have nightmares.",28
