Original,Character,Dialogue,Wordcount
"Kotch: Ayo, fellas, we've got guests! And y'all got first crack at ""entertaining"" them! Courtesy of the ever-generous Don Corneo himself! Never forgetthe don provides!",Kotch,"Ayo, fellas, we've got guests! And y'all got first crack at ""entertaining"" them! Courtesy of the ever-generous Don Corneo himself! Never forget—the don provides!",24
Scotch: Yeah...,Scotch,Yeah...,1
Corneo Lackeys: Corneo!,Corneo Lackeys,Corneo!,1
"Scotch: So, ladies. Ready to...get to it?",Scotch,"So, ladies. Ready to...get to it?",6
"Aerith: Yeah...I guess I'm good to go whenever. How 'bout you, Tifa?",Aerith,"Yeah...I guess I'm good to go whenever. How 'bout you, Tifa?",11
Tifa: Mmm...Four guys between us... Okay. Let's not keep Cloud waiting.,Tifa,Mmm...Four guys between us... Okay. Let's not keep Cloud waiting.,10
Aerith: Right.,Aerith,Right.,1
Scotch: Wait...I know you... The colosseum!,Scotch,Wait...I know you... The colosseum!,5
Corneo Lackey: What the hell!?,Corneo Lackey,What the hell!?,3
Tifa: Get down!,Tifa,Get down!,2
"Corneo Lackey: Oh, you stupid W-wait!",Corneo Lackey,"Oh, you stupid— W-wait!",4
"Tifa: Good job, Aerith!",Tifa,"Good job, Aerith!",3
Aerith: It was nothing compared to you!,Aerith,It was nothing compared to you!,6
Leslie: Andrea filled me in on the situation. I come bearing giftsyour gear. I'll do what I can to clean this up. Just finish the job.,Leslie,Andrea filled me in on the situation. I come bearing gifts—your gear. I'll do what I can to clean this up. Just finish the job.,25
Aerith: Thank you!,Aerith,Thank you!,2
"Aerith: Okay, let's go rescue Cloud.",Aerith,"Okay, let's go rescue Cloud.",5
"Tifa: Corneo's room, right?",Tifa,"Corneo's room, right?",3
Leslie: Better hurry.,Leslie,Better hurry.,2
"Corneo Lackey: Man, I'd love to spend some quality time with girls like that. Bet they're going at it right now. Lucky bastard!",Corneo Lackey,"Man, I'd love to spend some quality time with girls like that. Bet they're going at it right now. Lucky bastard!",21
Corneo Lackey (1): What're you doing here?,Corneo Lackey ,What're you doing here?,4
Corneo Lackey (2): Hey! Ain't you two the rejects!?,Corneo Lackey ,Hey! Ain't you two the rejects!?,6
Don Corneo: (laughs) Don't stop! Tell me what a bad boy I am!,Don Corneo,(laughs) Don't stop! Tell me what a bad boy I am!,11
Cloud: You depraved bastard!,Cloud,You depraved bastard!,3
"Don Corneo: (laughs) Yes! Yes, I am! Here I come, baby! (screams)",Don Corneo,"(laughs) Yes! Yes, I am! Here I come, baby! (screams)",10
Don Corneo: Hey! Who the hell gave you permission to do that!? One of you get in here and teach this bitch some manners!,Don Corneo,Hey! Who the hell gave you permission to do that!? One of you get in here and teach this bitch some manners!,22
"Tifa: Sorry, but... Your boys had to learn some manners too.",Tifa,"Sorry, but... Your boys had to learn some manners too.",10
Don Corneo: What the!?,Don Corneo,What the—!?,2
Aerith: Cloud! Your clothes!,Aerith,Cloud! Your clothes!,3
"Don Corneo: So you're a man, huh? What are you three up to?",Don Corneo,"So you're a man, huh? What are you three up to?",11
Tifa:We'llask the questions. Like: why'd you have men in Sector 7 asking about Avalanche?,Tifa, We'll ask the questions. Like why'd you have men in Sector 7 asking about Avalanche?,13
Don Corneo: Huh? Dunno what you're talking about.,Don Corneo,Huh? Dunno what you're talking about.,6
Tifa: Don't play dumb with me. Let's try again. Why did you have men in Sector 7 asking about Avalanche? Spill the beans or...,Tifa,Don't play dumb with me. Let's try again. Why did you have men in Sector 7 asking about Avalanche? Spill the beans or...,23
Cloud: I'll cut 'em off.,Cloud,I'll cut 'em off.,4
"Don Corneo: Alright, alright! I'll talk! I'll talk! Some guy with a gun for an armI was paid to find him!",Don Corneo,"Alright, alright! I'll talk! I'll talk! Some guy with a gun for an arm—I was paid to find him!",19
Tifa: Paid by who?,Tifa,Paid by who?,3
Don Corneo: I can't tell you that! They'd hunt me down like a dog!,Don Corneo,I can't tell you that! They'd hunt me down like a dog!,12
Tifa: Well you better...'cause if you don't...,Tifa,Well you better...'cause if you don't...,6
Aerith: I'llrip'em off.,Aerith,I'll rip 'em off.,2
Don Corneo: It was the director of Public Security! Heidegger! It was Heidegger!,Don Corneo,It was the director of Public Security! Heidegger! It was Heidegger!,11
Tifa: Shinra!? And what were they planning?,Tifa,Shinra!? And what were they planning?,6
"Don Corneo: Some things are better left unsaid, ya know!?",Don Corneo,"Some things are better left unsaid, ya know!?",8
"Aerith: See, I'm not so sure they are. Better keep talking...",Aerith,"See, I'm not so sure they are. Better keep talking...",10
Tifa: Or I'll smash 'em.,Tifa,Or I'll smash 'em.,4
"Don Corneo: (squirms, laughs) Heh. Alright, you got me. I could never say no to a sexy girl. Since Avalanche blew up two reactors, Shinra's decided they ought to stamp them out, home base and all. And I mean ""stamp out."" By targeting the support pillar and blowing it up.",Don Corneo,"(squirms, laughs) Heh. Alright, you got me. I could never say no to a sexy girl. Since Avalanche blew up two reactors, Shinra's decided they ought to stamp them out, home base and all. And I mean ""stamp out."" By targeting the support pillar and blowing it up.",48
Tifa: The pillar?,Tifa,The pillar?,2
Don Corneo: Did I stutter? The plate will come crashing down! (mimes explosion noises) It'll be Sector 6 all over again. I'm sure you've been there and seen the wreckage for yourself. So you know exactly what Sector 7's gonna look like!,Don Corneo,Did I stutter? The plate will come crashing down! (mimes explosion noises) It'll be Sector 6 all over again. I'm sure you've been there and seen the wreckage for yourself. So you know exactly what Sector 7's gonna look like!,40
Tifa: They wouldn't...,Tifa,They wouldn't...,2
"Aerith: Come on, guys! We gotta go!",Aerith,"Come on, guys! We gotta go!",6
Don Corneo: Before you do!,Don Corneo,Before you do!,3
Cloud: No.,Cloud,No.,1
Don Corneo: Please! This won't take long!,Don Corneo,Please! This won't take long!,5
"Don Corneo: As everyone knows, villains only divulge their plans in a certain situation. But what is that situation?",Don Corneo,"As everyone knows, villains only divulge their plans in a certain situation. But what is that situation?",17
On-screen: What is that situation?,On-screen,What is that situation?,4
"Cloud: When they're faced with certain death, jackass.",Cloud,"When they're faced with certain death, jackass.",7
Don Corneo: Not what we were looking for! But you can find it...in the sewers!,Don Corneo,Not what we were looking for! But you can find it...in the sewers!,13
Cloud: When they think they've already won...right?,Cloud,When they think they've already won...right?,6
"Don Corneo: Ladies and gentlemen, we have ourselves a winner! You get an all-expenses-paid trip...to the sewers.",Don Corneo,"Ladies and gentlemen, we have ourselves a winner! You get an all-expenses-paid trip...to the sewers.",15
Cloud: I dunno. When they've lost their minds?,Cloud,I dunno. When they've lost their minds?,7
"Don Corneo: Close, but no cigar! Your parting gift...is in the sewers!",Don Corneo,"Close, but no cigar! Your parting gift...is in the sewers!",10
"Don Corneo: Oh, I'm sorry! Time's up! The answer lies...in the sewers!",Don Corneo,"Oh, I'm sorry! Time's up! The answer lies...in the sewers!",10
Don Corneo: Hee hee hahaha! Enjoy the sights and smells!,Don Corneo,Hee hee hahaha! Enjoy the sights and smells!,8
President Shinra: Are we on schedule?,President Shinra,Are we on schedule?,4
"Heidegger: (laughs) The Turks are on top of it. Yes, there will be no delays.",Heidegger,"(laughs) The Turks are on top of it. Yes, there will be no delays.",14
"Reeve: Please, Mr. President! I am asking you to reconsiderno, begging. The Sector 7 undercity is home to more than 50,000",Reeve,"Please, Mr. President! I am asking you to reconsider—no, begging. The Sector 7 undercity is home to more than 50,000—",20
President Shinra: (groans) Director Tuesti.,President Shinra,(groans) Director Tuesti.,3
"Reeve: At least let us issue a warning, sir.",Reeve,"At least let us issue a warning, sir.",8
Heidegger: The stench of the director's cowardice fills the room yet again.,Heidegger,The stench of the director's cowardice fills the room yet again.,11
President Shinra: Reeve. Progress requires sacrifice. Learn to live with it.,President Shinra,Reeve. Progress requires sacrifice. Learn to live with it.,9
Cloud: Where in the...?,Cloud,Where in the...?,3
On-screen: Sewer System,On-screen,Sewer System,2
"Cloud: Damn, it reeks.",Cloud,"Damn, it reeks.",3
Cloud: Tifa?,Cloud,Tifa?,1
Tifa: Cloud... We have to get to the slumsright now!,Tifa,Cloud... We have to get to the slums—right now!,9
Cloud: Yeah.,Cloud,Yeah.,1
Tifa: I didn't wanna drag Aerith into all this...,Tifa,I didn't wanna drag Aerith into all this...,8
Cloud: She'll understand.,Cloud,She'll understand.,2
Tifa: How do you two know each other?,Tifa,How do you two know each other?,7
"Cloud: I saved her, she saved me... Round and round it goes.",Cloud,"I saved her, she saved me... Round and round it goes.",11
Tifa: And...that's all there is to it? Sure there isn't something else going on?,Tifa,And...that's all there is to it? Sure there isn't something else going on?,13
Aerith: Dammit.,Aerith,Dammit.,1
Cloud: Aerith.,Cloud,Aerith.,1
Aerith: Cloud... We have to get to Sector 7...,Aerith,Cloud... We have to get to Sector 7...,8
Cloud: Yeah.,Cloud,Yeah.,1
Tifa: That bastard!,Tifa,That bastard!,2
Tifa: You gotta be kidding me!,Tifa,You gotta be kidding me!,5
Cloud: Good to go?,Cloud,Good to go?,3
Aerith: You bet!,Aerith,You bet!,2
Tifa: Bring it on!,Tifa,Bring it on!,3
Tifa: There it goes...,Tifa,There it goes...,3
"Aerith: Do you think it lives down here, or...?",Aerith,"Do you think it lives down here, or...?",8
Cloud: Was probably Corneo's pet. And we were dinner.,Cloud,Was probably Corneo's pet. And we were dinner.,8
Aerith: (mimics Corneo's laugh),Aerith,(mimics Corneo's laugh),3
"Tifa: Hey... You don't believe that crazy story of his, do you? Shinra wouldn't sacrifice a whole sector just to take out Avalanche, would they? Destroying part of the citykilling all those people, just to get at us?",Tifa,"Hey... You don't believe that crazy story of his, do you? Shinra wouldn't sacrifice a whole sector just to take out Avalanche, would they? Destroying part of the city—killing all those people, just to get at us?",37
Cloud: I dunno... Is Corneo the kind of guy who'd make up shit just to screw with you?,Cloud,I dunno... Is Corneo the kind of guy who'd make up shit just to screw with you?,17
Tifa: I wouldn't put it past him.,Tifa,I wouldn't put it past him.,6
"Aerith: But...if he was telling the truth... And there's still a chance he was, isn't there? Then...we should go. And if it turns out he was lying, then so what? Right?",Aerith,"But...if he was telling the truth... And there's still a chance he was, isn't there? Then...we should go. And if it turns out he was lying, then so what? Right?",30
Cloud: Tifa!,Cloud,Tifa!,1
Tifa: I knew it. These tunnels are all connected.,Tifa,I knew it. These tunnels are all connected.,8
Cloud: What is it?,Cloud,What is it?,3
"Tifa: I'm pretty sure we can use these tunnels to make our way back to Sector 7. The sewers under Sectors 6 and 7 should be connected. ""If you get in trouble, just follow the stench.""",Tifa,"I'm pretty sure we can use these tunnels to make our way back to Sector 7. The sewers under Sectors 6 and 7 should be connected. ""If you get in trouble, just follow the stench.""",35
Cloud: Another one of those lessons?,Cloud,Another one of those lessons?,5
"Tifa: An Avalanche saying, actually. We use them to move around the undercity. In emergencies.",Tifa,"An Avalanche saying, actually. We use them to move around the undercity. In emergencies.",14
Cloud: Sure we're not lost?,Cloud,Sure we're not lost?,4
Tifa: Positive. There should be a big waterway just up ahead. Let's find that first.,Tifa,Positive. There should be a big waterway just up ahead. Let's find that first.,14
"Aerith: Ugh, it reeks down here.",Aerith,"Ugh, it reeks down here.",5
"Tifa: Well the undercity isn't exactly the prettiest place, and we're under that so...",Tifa,"Well the undercity isn't exactly the prettiest place, and we're under that so...",13
Tifa: Is it safe to go through here?,Tifa,Is it safe to go through here?,7
Aerith: It's really dark.,Aerith,It's really dark.,3
Tifa: I'm sure we'll be fine. Come on.,Tifa,I'm sure we'll be fine. Come on.,7
"Tifa: Hey, Cloud... Assuming Corneo was telling us the truth... What do you think Shinra's really up to? I mean, they've gotta have an endgame, but I can't imagine what it is. Destroying a whole chunk of the city just to get back at us doesn't make any kind of sense.",Tifa,"Hey, Cloud... Assuming Corneo was telling us the truth... What do you think Shinra's really up to? I mean, they've gotta have an endgame, but I can't imagine what it is. Destroying a whole chunk of the city just to get back at us doesn't make any kind of sense.",50
