Original,Character,Dialogue,Wordcount
"Balthier:That doesn't make it your responsibility. People change. You can't stop that, even if it's your own flesh and blood.",Balthier,"That doesn't make it your responsibility. People change. You can't stop that, even if it's your own flesh and blood.",20
Agrias:I was also betrayed many times by those upon whom I depended...,Agrias,I was also betrayed many times by those upon whom I depended...,12
"Agrias:Man is soon to drown in desire, and sully his hands for its sake...",Agrias,"Man is soon to drown in desire, and sully his hands for its sake...",14
Agrias:Those who can control themselves and adhere to justice are but a handful...,Agrias,Those who can control themselves and adhere to justice are but a handful...,13
"Agrias:For that reason, Ser Cecil, you served as a loyal retainer.",Agrias,"For that reason, Ser Cecil, you served as a loyal retainer.",11
"Squall:...You mean to say, loyalty isn't just following orders.",Squall,"...You mean to say, loyalty isn't just following orders.",9
"Agrias:Should our masters fall to evil ways, it is our duty to chastise them a thousand times till they are right again...",Agrias,"Should our masters fall to evil ways, it is our duty to chastise them a thousand times till they are right again...",22
Agrias:...And if that loyalty falls on deaf ears?,Agrias,...And if that loyalty falls on deaf ears?,8
"Agrias:All the more for your familial bonds, your disaffection should carry far more weight than words.",Agrias,"All the more for your familial bonds, your disaffection should carry far more weight than words.",16
"Agrias:How heavy a blow it may be, your liege should come to understand it by degrees.",Agrias,"How heavy a blow it may be, your liege should come to understand it by degrees.",16
"Cyan:Hear, hear, Lady Agrias. Lord Cecil was ne'er in the wrong!",Cyan,"Hear, hear, Lady Agrias. Lord Cecil was ne'er in the wrong!",11
Squall:Yeah... Abandoning thought to just carry out your duty is the same as abandoning your humanity.,Squall,Yeah... Abandoning thought to just carry out your duty is the same as abandoning your humanity.,16
Squall:You're not a tool or a machine...,Squall,You're not a tool or a machine...,7
Cecil:I thought I can never face him again...,Cecil,I thought I can never face him again...,8
Agrias:You need not waver from your sense of justice. Carry it with pride.,Agrias,You need not waver from your sense of justice. Carry it with pride.,13
"Cecil:I will. ...When I return, I will venture to meet him again.",Cecil,"I will. ...When I return, I will venture to meet him again.",12
"Balthier:...There's no guarantee it will turn out well, though.",Balthier,"...There's no guarantee it will turn out well, though.",9
Cecil:Thank you for your concern.,Cecil,Thank you for your concern.,5
Cecil:...But do not worry. I have a little more faith in myself now.,Cecil,...But do not worry. I have a little more faith in myself now.,13
Ashe:Prishe! We need to prepare for departure...,Ashe,Prishe! We need to prepare for departure...,7
Rem:Are you praying?,Rem,Are you praying?,3
Prishe:Sorry! It's a habit of mine.,Prishe,Sorry! It's a habit of mine.,6
Yda:I had no idea you were so devout!,Yda,I had no idea you were so devout!,8
"Prishe:I may not look it, but I'm a theologian. I wasn't allowed to leave the cathedral for a long time, so I guess that's when it became a habit.",Prishe,"I may not look it, but I'm a theologian. I wasn't allowed to leave the cathedral for a long time, so I guess that's when it became a habit.",29
Agrias:You were kept prisoner!? How terrible...,Agrias,You were kept prisoner!? How terrible...,6
"Prishe:Naw, not exactly.",Prishe,"Naw, not exactly.",3
"Yda:Oh, that's right! You serve as a knight to royalty.",Yda,"Oh, that's right! You serve as a knight to royalty.",10
"Ashe:But your bond runs deeper than that, doesn't it? A mere knight would not speak with such compassion.",Ashe,"But your bond runs deeper than that, doesn't it? A mere knight would not speak with such compassion.",18
Ashe:It is clear you care deeply about your mistress.,Ashe,It is clear you care deeply about your mistress.,9
Agrias:That is due to how stricken I was by Princess Ovelia's fiber.,Agrias,That is due to how stricken I was by Princess Ovelia's fiber.,12
"Agrias:Even toward the likes of me is she tender, and quietly she devotes herself to her monastic studies. I have naught but the utmost respect for her.",Agrias,"Even toward the likes of me is she tender, and quietly she devotes herself to her monastic studies. I have naught but the utmost respect for her.",27
Rem:She sounds absolutely wonderful. I can see why you're so concerned about her.,Rem,She sounds absolutely wonderful. I can see why you're so concerned about her.,13
"Prishe:I'll bet she also met someone amazing there, just like I did.",Prishe,"I'll bet she also met someone amazing there, just like I did.",12
Agrias:She also studied at the monastery for a time. They were the closest of friends.,Agrias,She also studied at the monastery for a time. They were the closest of friends.,15
"Rem:Thinking of old friends makes you want to try your hardest, doesn't it?",Rem,"Thinking of old friends makes you want to try your hardest, doesn't it?",13
Ashe:Their kind words and the memories you made together become your strength.,Ashe,Their kind words and the memories you made together become your strength.,12
Agrias:Hmm...,Agrias,Hmm...,2
Agrias:I wonder if I have ever given Princess Ovelia strength...,Agrias,I wonder if I have ever given Princess Ovelia strength...,10
"Prishe:Darn straight you have! You may not believe it, but I sure do!",Prishe,"Darn straight you have! You may not believe it, but I sure do!",13
Yda:She's right. Some people don't realize how much they're helping others without being told.,Yda,She's right. Some people don't realize how much they're helping others without being told.,14
Prishe:Just seeing your courageous form might make her feel brave.,Prishe,Just seeing your courageous form might make her feel brave.,10
Agrias:You mean in battle? I do not understand...,Agrias,You mean in battle? I do not understand...,8
Prishe:You might be like her precious charm. Just having you around makes her feel stronger.,Prishe,You might be like her precious charm. Just having you around makes her feel stronger.,15
"Terra:Your clothes are a little different from everyone else's, aren't they?",Terra,"Your clothes are a little different from everyone else's, aren't they?",11
"Yuna:Yes, indeed. Do you like them?",Yuna,"Yes, indeed. Do you like them?",6
"Terra:I think they're beautiful! But it might be a nice change of pace to try on something else, don't you think? Like my clothes, for example.",Terra,"I think they're beautiful! But it might be a nice change of pace to try on something else, don't you think? Like my clothes, for example.",26
Yuna:Oh! I would love to give it a try!,Yuna,Oh! I would love to give it a try!,9
"Faris:What's going on over here, lasses?",Faris,"What's going on over here, lasses?",6
"Yuna:Hello, Faris! We were just talking about our clothes. I think you would look beautiful in a dress...!",Yuna,"Hello, Faris! We were just talking about our clothes. I think you would look beautiful in a dress...!",18
Faris:A dress!? You wouldn't catch me dead in one of those!,Faris,A dress!? You wouldn't catch me dead in one of those!,11
Terra:Hmm... I wonder what else would match...,Terra,Hmm... I wonder what else would match...,7
"Agrias:Chatting about fashion like young ladies, I see.",Agrias,"Chatting about fashion like young ladies, I see.",8
"Yuna:It's wonderful to see what people from other worlds wear. I think it would be fun to see everyone try on something different, too.",Yuna,"It's wonderful to see what people from other worlds wear. I think it would be fun to see everyone try on something different, too.",24
Agrias:Everyone... Including us?,Agrias,Everyone... Including us?,3
Serah:Imagine the reactions we might get from everyone if we changed our usual looks.,Serah,Imagine the reactions we might get from everyone if we changed our usual looks.,14
Y'shtola:We would certainly catch them off their guard.,Y'shtola,We would certainly catch them off their guard.,8
Agrias:Forgive me for not knowing what to say... My armor was made for battle.,Agrias,Forgive me for not knowing what to say... My armor was made for battle.,14
Agrias:Does it matter what you wear as long as it suits your purposes?,Agrias,Does it matter what you wear as long as it suits your purposes?,13
Faris:Agrias is right! I dress like this so fools don't underestimate me in a fight.,Faris,Agrias is right! I dress like this so fools don't underestimate me in a fight.,15
Y'shtola:...But do you not also wear that outfit because of some attachment to it?,Y'shtola,...But do you not also wear that outfit because of some attachment to it?,14
"Y'shtola:No matter how well it suited your purposes, anyone would feel remorse over an outfit they didn't like.",Y'shtola,"No matter how well it suited your purposes, anyone would feel remorse over an outfit they didn't like.",18
"Y'shtola:It is because we fight that we choose an outfit that lifts our spirits, even if we are not always aware of such.",Y'shtola,"It is because we fight that we choose an outfit that lifts our spirits, even if we are not always aware of such.",23
Faris:And that's precisely why I can't agree to wearing a dress...,Faris,And that's precisely why I can't agree to wearing a dress...,11
"Serah:Well, our outfits aren't limited to just our clothes. How about an accessory?",Serah,"Well, our outfits aren't limited to just our clothes. How about an accessory?",13
Faris:I guess it couldn't hurt...,Faris,I guess it couldn't hurt...,5
Terra:I think something like Yuna's pendant would look great on you.,Terra,I think something like Yuna's pendant would look great on you.,11
Agrias:It seems like you just want to dress us up...,Agrias,It seems like you just want to dress us up...,10
"Yuna:Do you wear any makeup, Agrias?",Yuna,"Do you wear any makeup, Agrias?",6
Y'shtola:You never know what might happen from here on out.,Y'shtola,You never know what might happen from here on out.,10
"Terra:She's right. If you ever feel like a change of attire, we'll be here.",Terra,"She's right. If you ever feel like a change of attire, we'll be here.",14
Yuffie:What's going on!? I don't get it!,Yuffie,What's going on!? I don't get it!,7
