Original,Character,Dialogue,Wordcount
"Bartz:That's right. If it wasn't for Boko, I might never have gone back to help you.",Bartz,"That's right. If it wasn't for Boko, I might never have gone back to help you.",16
"Galuf:Considering your lineage, perhaps it was fate.",Galuf,"Considering your lineage, perhaps it was fate.",7
Galuf:I'm sorry for putting you through so much.,Galuf,I'm sorry for putting you through so much.,8
Bartz:Don't say that. I'm happy I did what I did.,Bartz,Don't say that. I'm happy I did what I did.,10
Bartz:I would've regretted it otherwise.,Bartz,I would've regretted it otherwise.,5
Cecil:The regret of not taking action...,Cecil,The regret of not taking action...,6
Y'shtola:Do you regret following your beliefs?,Y'shtola,Do you regret following your beliefs?,6
"Y'shtola:That is kindness, not weakness.",Y'shtola,"That is kindness, not weakness.",5
Bartz:That's right! The Cecil we know is strong and kind.,Bartz,That's right! The Cecil we know is strong and kind.,10
Bartz:I have no doubt in my mind that that's the Cecil everyone from your world also believes in.,Bartz,I have no doubt in my mind that that's the Cecil everyone from your world also believes in.,18
Dark Manikin (Yang):...Very good.,Dark Manikin ,...Very good.,2
"Bartz:Again? And this time, it's Yang and Edge.",Bartz,"Again? And this time, it's Yang and Edge.",8
Dark Manikin (Edge):And we have our memories. Do you want to know what Cecil has done?,Dark Manikin ,And we have our memories. Do you want to know what Cecil has done?,14
Y'shtola:What do you mean?,Y'shtola,What do you mean?,4
Dark Manikin (Yang):The war became far more violent after he gained the power of the paladin.,Dark Manikin ,The war became far more violent after he gained the power of the paladin.,14
Dark Manikin (Yang):We lost homes and friends. Some even sacrificed their own lives to protect him.,Dark Manikin ,We lost homes and friends. Some even sacrificed their own lives to protect him.,14
Dark Manikin (Yang):This man's weakness destroyed many lives.,Dark Manikin ,This man's weakness destroyed many lives.,6
"Dark Manikin (Edge):Hey, Cecil. Don't you think things might be better off if everything became nothing?",Dark Manikin ,"Hey, Cecil. Don't you think things might be better off if everything became nothing?",14
Dark Manikin (Edge):Maybe that's how you can protect everyone.,Dark Manikin ,Maybe that's how you can protect everyone.,7
"Cecil:Yang, Edge. Is that how you really feel?",Cecil,"Yang, Edge. Is that how you really feel?",8
Bartz:Of course not!,Bartz,Of course not!,3
Bartz:How can you even ask that?,Bartz,How can you even ask that?,6
Bartz:You really think that's how they feel?,Bartz,You really think that's how they feel?,7
Bartz:You need to trust them. The real Yang and Edge!,Bartz,You need to trust them. The real Yang and Edge!,10
"Y'shtola:With your beliefs and your kindness, you should be able to trust your friends, should you not?",Y'shtola,"With your beliefs and your kindness, you should be able to trust your friends, should you not?",17
Cecil:I do trust them.,Cecil,I do trust them.,4
"Cecil:My allies, my friends!",Cecil,"My allies, my friends!",4
"Galuf:Good, good. If you can't believe in yourself, believe in your friends.",Galuf,"Good, good. If you can't believe in yourself, believe in your friends.",12
"Galuf:...But ""nothing""? That's an unpleasant idea you've brought up.",Galuf,"...But ""nothing""? That's an unpleasant idea you've brought up.",9
"Dark Manikin (Edge):If you can't accept it, how 'bout we make you!",Dark Manikin ,"If you can't accept it, how 'bout we make you!",10
"Edge:I get how Lightning and Hope feel, some yutz with my face talking for me.",Edge,"I get how Lightning and Hope feel, some yutz with my face talking for me.",15
Edge:It really ticks me off!,Edge,It really ticks me off!,5
"Yang:Indeed, let us not abide this. Memories or not, Lord Cecil is our ally!",Yang,"Indeed, let us not abide this. Memories or not, Lord Cecil is our ally!",14
Dark Manikin (Yang):Hm... Will you say the same after recalling tragedy?,Dark Manikin ,Hm... Will you say the same after recalling tragedy?,9
Edge:Bring it on! No memories're gonna keep us down!,Edge,Bring it on! No memories're gonna keep us down!,9
Yang:How can this be? How could I have forgotten...?,Yang,How can this be? How could I have forgotten...?,9
Edge:I...I can't believe this. I'm nothing but a failure.,Edge,I...I can't believe this. I'm nothing but a failure.,9
"Layle:Aw, that's not like you. What happened to the arrogant prince we know and love?",Layle,"Aw, that's not like you. What happened to the arrogant prince we know and love?",15
Edge:It was all my fault! And I'd forgotten everything.,Edge,It was all my fault! And I'd forgotten everything.,9
Edge:How can I be my usual self after being faced with something like this?,Edge,How can I be my usual self after being faced with something like this?,14
Yang:I had also sealed away my shameful past.,Yang,I had also sealed away my shameful past.,8
Layle:You guys are really bumming me out.,Layle,You guys are really bumming me out.,7
Cloud:I don't get it. Were you only fighting for others?,Cloud,I don't get it. Were you only fighting for others?,10
Cloud:You're all responsibility and no wishes of your own?,Cloud,You're all responsibility and no wishes of your own?,9
Kain:Don't be too hard on them. That's what comes with their positions.,Kain,Don't be too hard on them. That's what comes with their positions.,12
"Edge:Kain, you knew my name. Does that mean you never lost your memories?",Edge,"Kain, you knew my name. Does that mean you never lost your memories?",13
Kain:I knew a little more than you did.,Kain,I knew a little more than you did.,8
Yang:I apologize for ever doubting you...,Yang,I apologize for ever doubting you...,6
Yang:You fought bravely alongside Lord Cecil.,Yang,You fought bravely alongside Lord Cecil.,6
Kain:I chose this.,Kain,I chose this.,3
"Kain:In this world, we can be true allies under no one else's control.",Kain,"In this world, we can be true allies under no one else's control.",13
"Edge:Wait, do you mean Golbez is in his right mind!?",Edge,"Wait, do you mean Golbez is in his right mind!?",10
Cloud:That's the man in black commanding the airship fleet?,Cloud,That's the man in black commanding the airship fleet?,9
Kain:He's Cecil's elder brother.,Kain,He's Cecil's elder brother.,4
Yda:Brothers at war with each other? It's too cruel...!,Yda,Brothers at war with each other? It's too cruel...!,9
Yang:Lord Cecil was extremely distressed to discover the fact.,Yang,Lord Cecil was extremely distressed to discover the fact.,9
Kain:I encountered Golbez before joining you all.,Kain,I encountered Golbez before joining you all.,7
"Kain:He was in his right mind then, though I know not how he fares now. I'm here of my own will.",Kain,"He was in his right mind then, though I know not how he fares now. I'm here of my own will.",21
Cloud:You're really hung up on personal motivation.,Cloud,You're really hung up on personal motivation.,7
"Layle:Edge, you don't worry too much about it either.",Layle,"Edge, you don't worry too much about it either.",9
Layle:Your memories are back. Don't you remember what you wanted to do? Who you wanted to protect?,Layle,Your memories are back. Don't you remember what you wanted to do? Who you wanted to protect?,17
Layle:There's gotta be something! Unless you didn't get everything back...?,Layle,There's gotta be something! Unless you didn't get everything back...?,10
Edge:I did! And of course I do!,Edge,I did! And of course I do!,7
Layle:Then you know what you need to do.,Layle,Then you know what you need to do.,8
Kain:Regaining all your memories at once is quite a burden. Take your time.,Kain,Regaining all your memories at once is quite a burden. Take your time.,13
Cecil:My friends are shaken by the return of their memories.,Cecil,My friends are shaken by the return of their memories.,10
Cecil:I must be strong for everyone.,Cecil,I must be strong for everyone.,6
Warrior of Light:You cannot take on everything alone.,Warrior of Light,You cannot take on everything alone.,6
Warrior of Light:Let us help.,Warrior of Light,Let us help.,3
Cecil:The light within you shines ever brightly.,Cecil,The light within you shines ever brightly.,7
Cecil:The holy power I regained does not compare.,Cecil,The holy power I regained does not compare.,8
Warrior of Light:Light and darkness are not necessarily opposing elements.,Warrior of Light,Light and darkness are not necessarily opposing elements.,8
Warrior of Light:Nor is one right and one wrong.,Warrior of Light,Nor is one right and one wrong.,7
Onion Knight:They're essentially two sides of the same coin.,Onion Knight,They're essentially two sides of the same coin.,8
"Prishe:Besides, the darkness that burdens people isn't always so bad.",Prishe,"Besides, the darkness that burdens people isn't always so bad.",10
"Prishe:People are weak, but isn't that why they're also kind?",Prishe,"People are weak, but isn't that why they're also kind?",10
Cecil:...Being weak makes you kind?,Cecil,...Being weak makes you kind?,5
"Seven:The definition of good and bad is ambiguous, and I don't know what's truly good.",Seven,"The definition of good and bad is ambiguous, and I don't know what's truly good.",15
Seven:But I'm sure there are people you touched with your kindness.,Seven,But I'm sure there are people you touched with your kindness.,11
"Seifer:I don't know how much of a bad guy you are, but you chose to do what you did.",Seifer,"I don't know how much of a bad guy you are, but you chose to do what you did.",19
"Seifer:And being withdrawn and overthinking the past is just as good as not thinking at all, chicken-wuss.",Seifer,"And being withdrawn and overthinking the past is just as good as not thinking at all, chicken-wuss.",17
"Seven:You always have to be you, huh?",Seven,"You always have to be you, huh?",7
"Onion Knight:I wouldn't use those exact words, but he's right.",Onion Knight,"I wouldn't use those exact words, but he's right.",9
Onion Knight:Blaming yourself for the past isn't going to get you anywhere.,Onion Knight,Blaming yourself for the past isn't going to get you anywhere.,11
